Nº Código,Alíc.,Mínimo,Actividad ID,Descripción,Rama ID,Rama,Categoria ID,Categoria
452530,7.60,705.00,1343,Colocación de cubiertas asfálticas y techos,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
454200.3,7.60,705.00,1353,Colocación de pisos y revestimientos n.c.p. (incluye plastificado de pisos),17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
454200.2,7.60,705.00,1352,"Colocación y pulido de pisos y revestimientos de mosaicos, mármol, cerámicos y similares",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452900.1,7.60,705.00,1345,Construcciones n.c.p.,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452390,7.60,705.00,1337,"Construcción o reparación de calles, puentes, aeropuertos, centrales hidroeléctricas y/u obras pesadas similares",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452100,7.60,705.00,1336,"Construcción, reforma y reparación de edificios (incluye viviendas unifamiliares y multifamiliares; bungalows, cabañas, casas de campo, departamento, albergues para ancianos, estudiantes, niños)",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452510.2,7.60,575.00,1340,Desagotes de pozos negros y/o cámaras sépticas.,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452510.3,7.60,575.00,1341,Desobstrucción de cañerías.,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
453190,7.60,705.00,1347,Ejecución y mantenimiento de instalaciones eléctricas n.c.p.,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
451100,7.60,705.00,1333,Excavación y Demolición de edificios y sus partes,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452520,7.60,705.00,1342,"Hormigonado, hincado de pilotes, cimentación y otros trabajos de hormigón armado",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
453110,7.60,705.00,1346,"Instalación de ascensores, montacargas, escaleras mecánicas,",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
453300,7.60,705.00,1348,"Instalación de gas, agua, sanitarios y equipos de climatización, con sus artefactos conexos",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
453900,7.60,705.00,1349,"Instalaciones para edificios y obras de ingeniería civil n.c.p. (incluye aislamiento término, acústico, antivibratorio, )",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
451900,7.60,705.00,1335,"Movimiento de suelos y preparación de terrenos para obras n.c.p. (Incluye el drenaje, remoción de rocas, excavación de zanjas para servicios públicos, alcantarillado urbano y para construcciones diversas, movimientos de tierras para hacer terraplenes o desmontes previos a la construcción de vías, autopistas, FF.CC.)",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452900,7.60,455.00,1344,Obras de ingeniería civil n.c.p.,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452510.1,7.60,455.00,1339,Perforación de pozo negro,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
452510,7.60,705.00,1338,Perforación de pozos de agua,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
451200,7.60,1140.00,1334,"Perforación y sondeo (excepto perforación de pozos de petróleo, de gas, de minas e hidráulicos y prospección de yacimientos de petróleo).",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
454400,7.60,705.00,1354,"Pintura, empapelado y trabajos de decoración",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
454200.1,7.60,705.00,1351,Revoque y enyesado de paredes y cielorrasos,17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
454900,7.60,705.00,1355,"Terminación de edificios y obras de ingeniería civil n.c.p. (Incluye trabajos de ornamentación, limpieza exterior de edificios con vapor, chorro de arena u otros métodos)",17,CONSTRUCCIÓN,118,"Construcción pesada y edificios, reforma, reparación y prestaciones relacionadas con la construcción"
632000.4,9.30,1390.00,1662,"Depósitos , almacenamiento y venta  de  Pirotecnia, pólvora, armamento, explosivos",21,DEPÓSITO Y ALMACENAMIENTO,141,Depósito y almacenamiento
632000.3,7.00,1140.00,1661,Depósitos y almacenamientos de alimentos no refrigerados,21,DEPÓSITO Y ALMACENAMIENTO,141,Depósito y almacenamiento
632000.2,7.00,1140.00,1660,Depósitos y almacenamientos de alimentos refrigerados,21,DEPÓSITO Y ALMACENAMIENTO,141,Depósito y almacenamiento
632000.1,7.60,1140.00,1659,"Depósitos y almacenamientos en general, excepto alimentos",21,DEPÓSITO Y ALMACENAMIENTO,141,Depósito y almacenamiento
410020,7.00,705.00,1332,"Captación, purificación y distribución de agua",16,"ELECTRICIDAD, GAS Y SIMILARES",117,"Captación, purificación y distribución de agua"
401300,0.00,185.00,1328,Distribución de energía eléctrica. El mínimo expresado es por cada 10.000 kW.,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
401130,0.00,112.00,1325,Generación de energía hidráulica. (Incluye la producción de energía eléctrica mediante centrales de bombeo). El mínimo expresado es por cada 10.000 kW.,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
401190,0.00,112.00,1326,"Generación de energía n.c.p. (Incluye la producción de energía eléctrica mediante fuentes de energía solar, biomasa, eólica, geotérmica, mareomotriz). El mínimo expresado es por cada 10.000 kW.",16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
401110,0.00,112.00,1323,"Generación de energía térmica convencional. (Incluye la producción de energía eléctrica mediante máquinas turbo-gas, turbo vapor, ciclo combinado y turbo diesel). El mínimo expresado es por cada 10.000 kW.",16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
401120,0.00,112.00,1324,Generación de energía térmica nuclear. (Incluye la producción de energía eléctrica mediante combustible nuclear). El mínimo expresado es por cada 10.000 kW.,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
402009,7.00,1140.00,1330,Producción y distribución de gases no clasificados en otra parte,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
402001,7.00,1140.00,1329,Producción y distribución de gas natural,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
403000,7.00,1140.00,1331,Suministro de vapor y agua caliente,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
401200,0.00,50.00,1327,Transporte y peaje de energía eléctrica. El mínimo expresado es por cada 10.000 kW.,16,"ELECTRICIDAD, GAS Y SIMILARES",116,"Electricidad, gas y vapor"
652130,27.80,6.10,1677,Bancos. El mínimo expresado es por cada cuenta corriente y caja de ahorro (excluidas cuentas sueldo).,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
652201,15.10,500.00,1678,Compañías de Ahorro para fines determinados. El mínimo expresado es por persona que desarrolle actividad inherente al giro del establecimiento.,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
652202.1,16.40,635.00,1679,"Compañías Financieras, Caja de Créditos, Sociedades de Crédito para consumo comprendidas en la Ley de Entidades Financieras y autorizadas por el Banco Central de la República Argentina. El mínimo expresado es por persona que desarrolle actividad inherente al giro del establecimiento.",23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
671910,44.00,635.00,1687,Compra y Venta de títulos y Casas de Cambio. El mínimo expresado es por empleado.,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659920,18.90,640.00,1683,Empresas o personas dedicadas a la negociación de órdenes y tarjetas de compras y créditos (Artículo 274 del C.T.M.). El mínimo expresado es por persona que desarrolle actividad inherente al giro del establecimiento.,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659909,27.80,1825.00,1685,"Holding de inversión, actividades de participación, renta y venta de acciones o títulos valores.",23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659908,27.80,1140.00,1684,Intermediarios financieros que perciban comisiones u otras retribuciones análogas o porcentajes.,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
652202.2,44.00,635.00,1680,"Operaciones de préstamos que se efectúan a  Empresas Comerciales, Industriales, Agropecuarias o Servicios que no sean los otorgados por las entidades involucradas en los apartados anteriores. El mínimo expresado es por persona que desarrolle actividad inherente al giro del establecimiento.",23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659900,18.90,755.00,1682,"Operaciones de préstamos y demás operaciones detalladas en el artículo 301 incisos 14, 15 y 16 del CTMV, efectuadas por asociaciones profesionales, Entidades Mutuales, gremiales o sindicales.",23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659890,44.00,955.00,1681,Operaciones o préstamos no involucrados en los apartados anteriores,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
659990.1,27.80,1825.00,1686,Servicios de financiación y actividades financieras n.c.p.,23,ENTIDADES FINANCIERAS,143,Establecimientos y servicios financieros
711400,9.30,575.00,1704,Alquiler de automóviles sin chofer,27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712300,11.60,915.00,1707,Alquiler de computadoras y sus equipos y máquinas de oficina cálculo y contabilidad,27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
713009.1,9.30,575.00,1712,Alquiler de cosas muebles n.c.p.,27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
711200,9.30,575.00,1702,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación",27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
711300,9.30,575.00,1703,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación",27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
711100,9.30,575.00,1701,"Alquiler de equipo de transporte para vía terrestre, sin operarios ni tripulación",27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
713001,9.30,575.00,1711,Alquiler de ropa en general (excepto ropa blanca),27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
713009.2,9.30,575.00,1713,"Alquiler de vajilla, mobiliario y elemento de fiesta",27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712902,9.30,575.00,1708,Alquiler y arrendamiento de maquinaria petrolera y minera (sin personal),27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712100,9.30,575.00,1705,Alquiler y arrendamiento de maquinaria y equipo agrícola (sin personal),27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712909.2,9.30,575.00,1710,Alquiler y arrendamiento de maquinaria y equipo n.c.p.,27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712200,9.30,575.00,1706,Alquiler y arrendamiento de maquinaria y equipo para la construcción y la industria (sin personal),27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
712909.1,9.30,575.00,1709,Alquiler y arrendamiento de máquinas para salones de entretenimientos,27,LOCACIÓN DE BIENES MUEBLES,147,"Alquiler y arrendamiento de máquinas, autos y equipos"
999999,12.70,1140.00,1884,Otras actividades n.c.p.,30,OTRAS ACTIVIDADES,164,Otras actividades
633120.3,10.50,12.00,1698,"Por cada espacio destinado a estacionamiento en la vía pública, otorgado por la Municipalidad de Córdoba bajo el régimen de concesión, ubicado dentro del perímetro señalado en el código 633120.1. El mínimo expresado es por espacio.",26,PLAYAS DE ESTACIONAMIENTO,146,Playas de estacionamiento
633120.4,10.50,4.70,1699,"Por cada espacio destinado a estacionamiento en la vía pública, otorgado por la Municipalidad de Córdoba bajo el régimen de concesión, ubicado dentro del perímetro señalado en el código 633120.2. El mínimo expresado es por espacio.",26,PLAYAS DE ESTACIONAMIENTO,146,Playas de estacionamiento
633120.1,42.00,180.00,1696,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados dentro del perímetro comprendido por las calles: Figueroa Alcorta, Marcelo T. de Alvear, Av. Pueyrredón, Manuel Estrada, Av. Poeta Lugones, Bv Perón, Sarmiento, Humberto Primo ambas aceras y ochavas. El mínimo expresado es por espacio.",26,PLAYAS DE ESTACIONAMIENTO,146,Playas de estacionamiento
633120.5,31.50,100.00,1700,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados dentro del perímetro comprendido por las calles: Intendente Mestre (S), La Tablada, Oncativo, Bv. Guzmán, Bv. Mitre, Intendente Mestre (S), Rodriguez Peña, Mariano Moreno, Av. Pueyrredón, Escutti, Ayacucho, Duarte Quirós, Bolívar, 27 de Abril, Arturo M. Bas, Deán Funes, Fragueiro ambas aceras y ochavas, y los ubicados en Calles Jujuy, Sucre, Tucuman, Av. Gral. Paz, Rivera Indarte y San Martín, entre las calles Humberto Primo y La Tablada; en Calles San Martín, Salta, Pje. Scabuzzo; Maipú, Alvear y Rivadavia, Republica de Israel y San Martin, entre las calles Sarmiento y Oncativo; en Calles Fructuoso Rivera, Achaval Rodríguez y Laprida, entre calles Pje. Rafael Escuti y Marcelo T. de Alvear; en Calles San Luis, Montevideo y Bv. San Juan, entre calles Ayacucho y Marcelo T. de Alvear; Calle Dean Funes, entre A. M. Bas - Lavalleja y Marcelo T. de Alvear – Figueroa Alcorta; en Calle Lavalleja entre Deán Funes y Figueroa Alcorta; en Calles 9 de Julio, Av. Colón, Santa Rosa, La Rioja y Humberto Primo, entre calles Fragueiro y Figueroa Alcorta; y en Calle Pje. Comercio, entre La Rioja y Humberto Primo en ambas aceras. El mínimo expresado es por espacio.",26,PLAYAS DE ESTACIONAMIENTO,146,Playas de estacionamiento
633120.2,21.00,79.00,1697,"Por cada espacio destinado a garajes, playas de estacionamiento, guardacoches, ubicados fuera del perímetro señalado en el código 633120.1 y 633120.5. El mínimo expresado es por espacio.",26,PLAYAS DE ESTACIONAMIENTO,146,Playas de estacionamiento
743000.2,11.60,575.00,1715,Ejecución de trabajos de artículos publicitarios (diseño gráfico),28,PUBLICIDAD,148,Publicidad
743000.7,35.00,36.00,1720,"Publicidad realizada por medio de carteles, pantallas y letreros electrónicos. El mínimo expresado corresponde al importe por metro cuadrado.",28,PUBLICIDAD,148,Publicidad
743000.5,35.00,13.00,1718,"Publicidad realizada por medio de carteles, pantallas y paneles luminosos, iluminados, mecánicos, y/o por cualquier otro espacio publicitario. Con una superficie de 10,01 hasta 25 metros cuadrados por cartel o espacio publicitario. La cantidad de metros a declarar en éste subrubro, se refiere a la sumatoria de los metros cuadrados en uso de los carteles que se encuentran en esta categoría. El mínimo expresado corresponde al importe por metro cuadrado.",28,PUBLICIDAD,148,Publicidad
